Price,Adj Close,Close,High,Low,Open,Volume
1993-03-30 00:00:00+00:00,25.445838928222656,45.21875,45.21875,45.09375,45.15625,56000
1993-03-31 00:00:00+00:00,25.42826271057129,45.1875,45.46875,45.1875,45.34375,111600
1993-04-01 00:00:00+00:00,25.340333938598633,45.03125,45.25,44.9375,45.25,129500
1993-04-02 00:00:00+00:00,24.812782287597656,44.09375,44.65625,44.09375,44.65625,59400
1993-04-05 00:00:00+00:00,24.93586540222168,44.3125,44.4375,44.1875,44.4375,172200
1993-04-06 00:00:00+00:00,24.86550521850586,44.1875,44.40625,44.0625,44.40625,129700
1993-04-07 00:00:00+00:00,24.95345115661621,44.34375,44.34375,44.15625,44.25,28000
1993-04-08 00:00:00+00:00,24.918302536010742,44.28125,44.53125,44.09375,44.53125,180800
1993-04-12 00:00:00+00:00,25.269969940185547,44.90625,44.9375,44.65625,44.71875,348500
1993-04-13 00:00:00+00:00,25.322755813598633,45.0,45.15625,44.84375,44.875,146100
1993-04-14 00:00:00+00:00,25.28757667541504,44.9375,45.0625,44.90625,45.03125,119600
1993-04-15 00:00:00+00:00,25.28757667541504,44.9375,45.03125,44.75,44.90625,148600
1993-04-16 00:00:00+00:00,25.28757667541504,44.9375,45.03125,44.875,44.96875,47900
1993-04-19 00:00:00+00:00,25.182058334350586,44.75,45.0625,44.71875,44.9375,157000
1993-04-20 00:00:00+00:00,25.05897331237793,44.53125,44.75,44.25,44.6875,279500
1993-04-21 00:00:00+00:00,25.041364669799805,44.5,44.625,44.375,44.625,67900
1993-04-22 00:00:00+00:00,24.724843978881836,43.9375,44.6875,43.9375,44.3125,97700
1993-04-23 00:00:00+00:00,24.61932945251465,43.75,43.96875,43.6875,43.84375,106000
1993-04-26 00:00:00+00:00,24.425901412963867,43.40625,43.9375,43.28125,43.78125,62600
1993-04-27 00:00:00+00:00,24.68968391418457,43.875,43.875,43.34375,43.34375,156800
1993-04-28 00:00:00+00:00,24.63692283630371,43.78125,43.90625,43.71875,43.8125,85900
1993-04-29 00:00:00+00:00,24.74243927001953,43.96875,43.96875,43.625,43.875,85000
1993-04-30 00:00:00+00:00,24.777610778808594,44.03125,44.28125,44.03125,44.125,88500
1993-05-03 00:00:00+00:00,24.93586540222168,44.3125,44.3125,43.90625,44.09375,80500
1993-05-04 00:00:00+00:00,25.023794174194336,44.46875,44.625,44.34375,44.40625,149100
1993-05-05 00:00:00+00:00,25.094139099121094,44.59375,44.75,44.46875,44.46875,109000
1993-05-06 00:00:00+00:00,25.006206512451172,44.4375,44.5625,44.40625,44.53125,54700
1993-05-07 00:00:00+00:00,24.95345115661621,44.34375,44.46875,44.28125,44.46875,68000
1993-05-10 00:00:00+00:00,25.006206512451172,44.4375,44.6875,44.40625,44.40625,113900
1993-05-11 00:00:00+00:00,25.111717224121094,44.625,44.625,44.3125,44.4375,42600
1993-05-12 00:00:00+00:00,25.076547622680664,44.5625,44.59375,44.4375,44.4375,31000
1993-05-13 00:00:00+00:00,24.777610778808594,44.03125,44.375,44.0,44.375,129100
1993-05-14 00:00:00+00:00,24.760026931762695,44.0,44.15625,43.96875,44.03125,63500
1993-05-17 00:00:00+00:00,24.84793472290039,44.15625,44.15625,43.9375,44.125,34000
1993-05-18 00:00:00+00:00,24.830354690551758,44.125,44.21875,43.96875,44.1875,105200
1993-05-19 00:00:00+00:00,25.340333938598633,45.03125,45.03125,43.84375,44.125,50200
1993-05-20 00:00:00+00:00,25.410667419433594,45.15625,45.15625,44.9375,45.03125,98200
1993-05-21 00:00:00+00:00,25.182058334350586,44.75,45.25,44.71875,45.1875,221400
1993-05-24 00:00:00+00:00,25.28757667541504,44.9375,45.09375,44.84375,44.84375,30500
1993-05-25 00:00:00+00:00,25.340333938598633,45.03125,45.125,45.03125,45.125,191800
1993-05-26 00:00:00+00:00,25.6568603515625,45.59375,45.625,45.125,45.15625,102400
1993-05-27 00:00:00+00:00,25.56893539428711,45.4375,45.65625,45.375,45.65625,53800
1993-05-28 00:00:00+00:00,25.445838928222656,45.21875,45.40625,45.0,45.40625,79100
1993-06-01 00:00:00+00:00,25.69202423095703,45.65625,45.8125,45.3125,45.375,28300
1993-06-02 00:00:00+00:00,25.6568603515625,45.59375,45.75,45.34375,45.53125,20300
1993-06-03 00:00:00+00:00,25.56893539428711,45.4375,45.5,45.34375,45.5,21600
1993-06-04 00:00:00+00:00,25.48101043701172,45.28125,45.3125,45.09375,45.3125,32000
1993-06-07 00:00:00+00:00,25.393081665039062,45.125,45.375,45.125,45.375,121400
1993-06-08 00:00:00+00:00,25.16446876525879,44.71875,45.0,44.71875,45.0,104500
1993-06-09 00:00:00+00:00,25.252397537231445,44.875,45.0625,44.8125,44.875,43300
1993-06-10 00:00:00+00:00,25.269969940185547,44.90625,44.9375,44.75,44.84375,17900
1993-06-11 00:00:00+00:00,25.375503540039062,45.09375,45.15625,44.90625,45.0625,647400
1993-06-14 00:00:00+00:00,25.340333938598633,45.03125,45.1875,45.03125,45.15625,64200
1993-06-15 00:00:00+00:00,25.28757667541504,44.9375,45.125,44.9375,45.09375,142400
1993-06-16 00:00:00+00:00,25.340333938598633,45.03125,45.03125,44.8125,44.9375,330900
1993-06-17 00:00:00+00:00,25.42826271057129,45.1875,45.1875,45.03125,45.125,37400
1993-06-18 00:00:00+00:00,25.218852996826172,44.5,44.84375,44.5,44.84375,58500
1993-06-21 00:00:00+00:00,25.27198028564453,44.59375,44.625,44.53125,44.625,29300
1993-06-22 00:00:00+00:00,25.28969383239746,44.625,44.65625,44.5625,44.65625,137500
1993-06-23 00:00:00+00:00,25.0594539642334,44.21875,44.625,44.21875,44.625,227600
1993-06-24 00:00:00+00:00,25.395954132080078,44.8125,44.8125,44.34375,44.34375,243700
1993-06-25 00:00:00+00:00,25.37825584411621,44.78125,44.90625,44.75,44.78125,44800
1993-06-28 00:00:00+00:00,25.661598205566406,45.28125,45.28125,44.9375,45.0,439900
1993-06-29 00:00:00+00:00,25.53764533996582,45.0625,45.21875,45.0,45.21875,207500
1993-06-30 00:00:00+00:00,25.53764533996582,45.0625,45.21875,45.0,45.125,437600
1993-07-01 00:00:00+00:00,25.466798782348633,44.9375,45.125,44.875,45.125,605700
1993-07-02 00:00:00+00:00,25.32511329650879,44.6875,44.8125,44.53125,44.78125,285400
1993-07-06 00:00:00+00:00,25.0594539642334,44.21875,44.75,44.15625,44.625,246400
1993-07-07 00:00:00+00:00,25.13029670715332,44.34375,44.40625,44.1875,44.1875,343700
1993-07-08 00:00:00+00:00,25.41367530822754,44.84375,44.9375,44.3125,44.375,248200
1993-07-09 00:00:00+00:00,25.4845027923584,44.96875,44.96875,44.75,44.84375,378200
1993-07-12 00:00:00+00:00,25.466798782348633,44.9375,44.96875,44.84375,44.90625,373700
1993-07-13 00:00:00+00:00,25.44907569885254,44.90625,45.09375,44.65625,44.96875,389600
1993-07-14 00:00:00+00:00,25.53764533996582,45.0625,45.1875,44.90625,44.9375,617300
1993-07-15 00:00:00+00:00,25.431371688842773,44.875,45.03125,44.78125,45.03125,443800
1993-07-16 00:00:00+00:00,25.360523223876953,44.75,44.9375,44.6875,44.90625,216400
1993-07-19 00:00:00+00:00,25.34282875061035,44.71875,44.75,44.59375,44.75,188200
1993-07-20 00:00:00+00:00,25.41367530822754,44.84375,44.84375,44.46875,44.6875,68500
1993-07-21 00:00:00+00:00,25.395954132080078,44.8125,44.8125,44.65625,44.78125,142700
1993-07-22 00:00:00+00:00,25.218852996826172,44.5,44.8125,44.5,44.75,632400
1993-07-23 00:00:00+00:00,25.34282875061035,44.71875,44.71875,44.5625,44.59375,286200
1993-07-26 00:00:00+00:00,25.4845027923584,44.96875,45.0625,44.84375,44.84375,121300
1993-07-27 00:00:00+00:00,25.466798782348633,44.9375,45.03125,44.78125,45.0,92800
1993-07-28 00:00:00+00:00,25.41367530822754,44.84375,44.9375,44.78125,44.84375,30800
1993-07-29 00:00:00+00:00,25.555341720581055,45.09375,45.21875,44.875,44.9375,331000
1993-07-30 00:00:00+00:00,25.41367530822754,44.84375,45.09375,44.78125,45.09375,75300
1993-08-02 00:00:00+00:00,25.4845027923584,44.96875,45.125,44.90625,44.90625,41300
1993-08-03 00:00:00+00:00,25.502216339111328,45.0,45.1875,44.84375,45.0625,81600
1993-08-04 00:00:00+00:00,25.502216339111328,45.0,45.09375,44.875,45.0,434000
1993-08-05 00:00:00+00:00,25.44907569885254,44.90625,45.0,44.84375,45.0,36800
1993-08-06 00:00:00+00:00,25.4845027923584,44.96875,45.0625,44.90625,45.03125,402300
1993-08-09 00:00:00+00:00,25.626178741455078,45.21875,45.34375,45.0,45.09375,828200
1993-08-10 00:00:00+00:00,25.60848617553711,45.1875,45.21875,45.125,45.1875,604900
1993-08-11 00:00:00+00:00,25.60848617553711,45.1875,45.3125,45.15625,45.15625,542200
1993-08-12 00:00:00+00:00,25.53764533996582,45.0625,45.3125,44.90625,45.3125,303700
1993-08-13 00:00:00+00:00,25.573055267333984,45.125,45.15625,45.09375,45.09375,103500
1993-08-16 00:00:00+00:00,25.714725494384766,45.375,45.5,45.15625,45.15625,241800
1993-08-17 00:00:00+00:00,25.803268432617188,45.53125,45.53125,45.34375,45.34375,369300
1993-08-18 00:00:00+00:00,25.9449520111084,45.78125,45.875,45.65625,45.6875,414300
1993-08-19 00:00:00+00:00,25.9449520111084,45.78125,45.8125,45.71875,45.8125,28500
1993-08-20 00:00:00+00:00,25.96267318725586,45.8125,45.8125,45.65625,45.6875,80700
1993-08-23 00:00:00+00:00,25.909555435180664,45.71875,45.75,45.625,45.625,15600
1993-08-24 00:00:00+00:00,26.192886352539062,46.21875,46.21875,45.71875,45.71875,273400
1993-08-25 00:00:00+00:00,26.210596084594727,46.25,46.4375,46.15625,46.21875,242300
1993-08-26 00:00:00+00:00,26.228315353393555,46.28125,46.53125,46.09375,46.28125,120000
1993-08-27 00:00:00+00:00,26.210596084594727,46.25,46.25,46.15625,46.15625,25700
1993-08-30 00:00:00+00:00,26.316858291625977,46.4375,46.5,46.28125,46.28125,183500
1993-08-31 00:00:00+00:00,26.387693405151367,46.5625,46.5625,46.34375,46.40625,66500
1993-09-01 00:00:00+00:00,26.35228729248047,46.5,46.59375,46.40625,46.40625,136500
1993-09-02 00:00:00+00:00,26.263736724853516,46.34375,46.59375,46.3125,46.53125,472400
1993-09-03 00:00:00+00:00,26.281444549560547,46.375,46.4375,46.25,46.3125,630500
1993-09-07 00:00:00+00:00,26.104331970214844,46.0625,46.4375,46.0,46.375,196400
1993-09-08 00:00:00+00:00,26.015798568725586,45.90625,46.0625,45.59375,46.0625,269900
1993-09-09 00:00:00+00:00,26.06892204284668,46.0,46.03125,45.71875,45.71875,239200
1993-09-10 00:00:00+00:00,26.299158096313477,46.40625,46.4375,46.0625,46.125,106500
1993-09-13 00:00:00+00:00,26.316858291625977,46.4375,46.5625,46.4375,46.5625,66900
1993-09-14 00:00:00+00:00,26.210596084594727,46.25,46.3125,46.09375,46.3125,184500
1993-09-15 00:00:00+00:00,26.281444549560547,46.375,46.40625,45.90625,46.0625,101000
1993-09-16 00:00:00+00:00,26.175172805786133,46.1875,46.34375,46.15625,46.3125,54300
1993-09-17 00:00:00+00:00,26.124420166015625,45.8125,45.90625,45.75,45.875,200900
1993-09-20 00:00:00+00:00,25.910598754882812,45.4375,45.96875,45.4375,45.875,57800
1993-09-21 00:00:00+00:00,25.821489334106445,45.28125,45.5625,44.8125,45.5,318200
1993-09-22 00:00:00+00:00,26.035324096679688,45.65625,45.71875,45.375,45.4375,439700
1993-09-23 00:00:00+00:00,26.177906036376953,45.90625,45.9375,45.71875,45.78125,88500
1993-09-24 00:00:00+00:00,26.106611251831055,45.78125,45.875,45.71875,45.84375,53500
1993-09-27 00:00:00+00:00,26.39173126220703,46.28125,46.28125,46.125,46.125,274600
1993-09-28 00:00:00+00:00,26.338275909423828,46.1875,46.3125,46.15625,46.3125,158300
1993-09-29 00:00:00+00:00,26.249177932739258,46.03125,46.3125,45.96875,46.1875,221000
1993-09-30 00:00:00+00:00,26.195722579956055,45.9375,46.125,45.84375,46.03125,99300
1993-10-01 00:00:00+00:00,26.320451736450195,46.15625,46.21875,45.8125,45.875,22700
1993-10-04 00:00:00+00:00,26.35610008239746,46.21875,46.21875,46.09375,46.21875,1038500
1993-10-05 00:00:00+00:00,26.320451736450195,46.15625,46.3125,46.0,46.3125,436500
1993-10-06 00:00:00+00:00,26.302640914916992,46.125,46.375,46.125,46.1875,209200
1993-10-07 00:00:00+00:00,26.23135757446289,46.0,46.1875,45.96875,46.1875,59400
1993-10-08 00:00:00+00:00,26.267004013061523,46.0625,46.15625,45.71875,46.125,54400
1993-10-11 00:00:00+00:00,26.320451736450195,46.15625,46.25,46.15625,46.15625,467100
1993-10-12 00:00:00+00:00,26.35610008239746,46.21875,46.25,46.1875,46.21875,26200
1993-10-13 00:00:00+00:00,26.35610008239746,46.21875,46.25,46.15625,46.25,139100
1993-10-14 00:00:00+00:00,26.694686889648438,46.8125,46.8125,46.28125,46.40625,108100
1993-10-15 00:00:00+00:00,26.837230682373047,47.0625,47.15625,46.90625,47.03125,1502500
1993-10-18 00:00:00+00:00,26.765966415405273,46.9375,47.03125,46.875,47.03125,722400
1993-10-19 00:00:00+00:00,26.56995391845703,46.59375,46.96875,46.59375,46.875,880100
1993-10-20 00:00:00+00:00,26.605579376220703,46.65625,46.75,46.5625,46.75,230400
1993-10-21 00:00:00+00:00,26.56995391845703,46.59375,46.6875,46.53125,46.6875,56200
1993-10-22 00:00:00+00:00,26.445207595825195,46.375,46.84375,46.375,46.65625,390700
1993-10-25 00:00:00+00:00,26.516468048095703,46.5,46.5625,46.28125,46.40625,114500
1993-10-26 00:00:00+00:00,26.498661041259766,46.46875,46.5,46.3125,46.46875,186200
1993-10-27 00:00:00+00:00,26.516468048095703,46.5,46.53125,46.40625,46.40625,118400
1993-10-28 00:00:00+00:00,26.712505340576172,46.84375,46.96875,46.5625,46.5625,129600
1993-10-29 00:00:00+00:00,26.712505340576172,46.84375,46.875,46.78125,46.8125,80700
1993-11-01 00:00:00+00:00,26.783784866333008,46.96875,47.0,46.78125,46.78125,36400
1993-11-02 00:00:00+00:00,26.765966415405273,46.9375,47.0,46.65625,46.90625,262100
1993-11-03 00:00:00+00:00,26.42737579345703,46.34375,46.90625,46.125,46.90625,479100
1993-11-04 00:00:00+00:00,26.14226531982422,45.84375,46.34375,45.8125,46.34375,130400
1993-11-05 00:00:00+00:00,26.267004013061523,46.0625,46.0625,45.53125,45.71875,363200
1993-11-08 00:00:00+00:00,26.302640914916992,46.125,46.25,45.96875,46.09375,367600
1993-11-09 00:00:00+00:00,26.320451736450195,46.15625,46.46875,46.125,46.4375,246900
1993-11-10 00:00:00+00:00,26.516468048095703,46.5,46.5,46.03125,46.15625,46500
1993-11-11 00:00:00+00:00,26.445207595825195,46.375,46.625,46.34375,46.5,88900
1993-11-12 00:00:00+00:00,26.56995391845703,46.59375,46.75,46.4375,46.46875,108200
1993-11-15 00:00:00+00:00,26.552125930786133,46.5625,46.6875,46.4375,46.6875,243300
1993-11-16 00:00:00+00:00,26.67686653137207,46.78125,46.8125,46.46875,46.65625,492600
1993-11-17 00:00:00+00:00,26.5343017578125,46.53125,46.8125,46.40625,46.8125,39600
1993-11-18 00:00:00+00:00,26.4630126953125,46.40625,46.5625,46.28125,46.46875,240800
1993-11-19 00:00:00+00:00,26.409563064575195,46.3125,46.375,46.21875,46.25,106000
1993-11-22 00:00:00+00:00,26.249177932739258,46.03125,46.21875,45.875,46.1875,165300
1993-11-23 00:00:00+00:00,26.39173126220703,46.28125,46.3125,46.03125,46.28125,89700
1993-11-24 00:00:00+00:00,26.498661041259766,46.46875,46.5,46.34375,46.40625,77200
1993-11-26 00:00:00+00:00,26.516468048095703,46.5,46.59375,46.46875,46.59375,1019800
1993-11-29 00:00:00+00:00,26.409563064575195,46.3125,46.71875,46.3125,46.625,517500
1993-11-30 00:00:00+00:00,26.42737579345703,46.34375,46.5625,46.25,46.28125,230000
1993-12-01 00:00:00+00:00,26.4630126953125,46.40625,46.625,46.40625,46.59375,379200
1993-12-02 00:00:00+00:00,26.5343017578125,46.53125,46.5625,46.40625,46.5,352000
1993-12-03 00:00:00+00:00,26.641218185424805,46.71875,46.71875,46.5,46.5,306000
1993-12-06 00:00:00+00:00,26.730321884155273,46.875,46.9375,46.78125,46.78125,99500
1993-12-07 00:00:00+00:00,26.712505340576172,46.84375,46.90625,46.78125,46.875,88800
1993-12-08 00:00:00+00:00,26.712505340576172,46.84375,46.84375,46.78125,46.84375,146700
1993-12-09 00:00:00+00:00,26.623409271240234,46.6875,46.90625,46.625,46.84375,416500
1993-12-10 00:00:00+00:00,26.56995391845703,46.59375,46.71875,46.5,46.71875,412900
1993-12-13 00:00:00+00:00,26.730321884155273,46.875,46.875,46.53125,46.59375,273200
1993-12-14 00:00:00+00:00,26.5343017578125,46.53125,46.90625,46.53125,46.90625,41900
1993-12-15 00:00:00+00:00,26.498661041259766,46.46875,46.625,46.46875,46.59375,82600
1993-12-16 00:00:00+00:00,26.5877628326416,46.625,46.65625,46.5625,46.65625,78200
1993-12-17 00:00:00+00:00,26.733890533447266,46.5625,46.59375,46.375,46.40625,104700
1993-12-20 00:00:00+00:00,26.769760131835938,46.625,46.65625,46.5,46.53125,68800
1993-12-21 00:00:00+00:00,26.680055618286133,46.46875,46.5625,46.40625,46.5625,205700
1993-12-22 00:00:00+00:00,26.859481811523438,46.78125,46.8125,46.5,46.59375,410300
1993-12-23 00:00:00+00:00,26.841527938842773,46.75,46.84375,46.6875,46.75,533800
1993-12-27 00:00:00+00:00,26.985069274902344,47.0,47.0,46.75,46.75,447100
1993-12-28 00:00:00+00:00,27.03890609741211,47.09375,47.125,46.9375,46.96875,880600
1993-12-29 00:00:00+00:00,27.003009796142578,47.03125,47.15625,47.0,47.125,266700
1993-12-30 00:00:00+00:00,26.895366668701172,46.84375,47.0,46.75,47.0,219900
1993-12-31 00:00:00+00:00,26.751834869384766,46.59375,47.0,46.5625,46.9375,312900
1994-01-03 00:00:00+00:00,26.680055618286133,46.46875,46.65625,46.40625,46.59375,960900
1994-01-04 00:00:00+00:00,26.787708282470703,46.65625,46.65625,46.46875,46.53125,164300
1994-01-05 00:00:00+00:00,26.841527938842773,46.75,46.78125,46.53125,46.71875,710900
1994-01-06 00:00:00+00:00,26.841527938842773,46.75,46.84375,46.6875,46.8125,201000
1994-01-07 00:00:00+00:00,27.003009796142578,47.03125,47.0625,46.71875,46.84375,775500
1994-01-10 00:00:00+00:00,27.32598304748535,47.59375,47.59375,46.96875,47.09375,593700
1994-01-11 00:00:00+00:00,27.272157669067383,47.5,47.5625,47.34375,47.5625,295200
1994-01-12 00:00:00+00:00,27.182432174682617,47.34375,47.53125,47.1875,47.53125,158400
1994-01-13 00:00:00+00:00,27.110666275024414,47.21875,47.3125,47.15625,47.21875,244300
1994-01-14 00:00:00+00:00,27.218313217163086,47.40625,47.5,47.375,47.375,137200
1994-01-17 00:00:00+00:00,27.218313217163086,47.40625,47.46875,47.3125,47.40625,17700
1994-01-18 00:00:00+00:00,27.25420570373535,47.46875,47.53125,47.375,47.46875,166400
1994-01-19 00:00:00+00:00,27.182432174682617,47.34375,47.46875,47.25,47.40625,200800
1994-01-20 00:00:00+00:00,27.25420570373535,47.46875,47.5,47.375,47.40625,281100
1994-01-21 00:00:00+00:00,27.200387954711914,47.375,47.53125,47.34375,47.53125,85600
1994-01-24 00:00:00+00:00,27.092727661132812,47.1875,47.5625,47.1875,47.34375,373800
1994-01-25 00:00:00+00:00,27.092727661132812,47.1875,47.25,47.09375,47.21875,310400
1994-01-26 00:00:00+00:00,27.164506912231445,47.3125,47.34375,47.125,47.1875,145100
1994-01-27 00:00:00+00:00,27.415679931640625,47.75,47.8125,47.34375,47.40625,344500
1994-01-28 00:00:00+00:00,27.48744773864746,47.875,48.03125,47.875,47.9375,356500
1994-01-31 00:00:00+00:00,27.684825897216797,48.21875,48.3125,48.0,48.0625,313800
1994-02-01 00:00:00+00:00,27.54128074645996,47.96875,48.15625,47.90625,48.15625,303600
1994-02-02 00:00:00+00:00,27.720712661743164,48.28125,48.28125,48.09375,48.125,307600
1994-02-03 00:00:00+00:00,27.595121383666992,48.0625,48.1875,47.90625,48.1875,466100
1994-02-04 00:00:00+00:00,26.96712875366211,46.96875,48.125,46.96875,48.0625,1403200
1994-02-07 00:00:00+00:00,27.092727661132812,47.1875,47.3125,46.84375,46.84375,516400
1994-02-08 00:00:00+00:00,27.110666275024414,47.21875,47.28125,47.03125,47.28125,188200
1994-02-09 00:00:00+00:00,27.218313217163086,47.40625,47.4375,47.1875,47.25,144600
1994-02-10 00:00:00+00:00,26.985069274902344,47.0,47.40625,47.0,47.375,883900
1994-02-11 00:00:00+00:00,27.07477569580078,47.15625,47.28125,46.8125,47.03125,519400
1994-02-14 00:00:00+00:00,27.110666275024414,47.21875,47.375,47.0,47.0625,2742100
1994-02-15 00:00:00+00:00,27.25420570373535,47.46875,47.5,47.25,47.3125,374700
1994-02-16 00:00:00+00:00,27.236251831054688,47.4375,47.53125,47.34375,47.53125,287600
1994-02-17 00:00:00+00:00,27.07477569580078,47.15625,47.6875,47.03125,47.65625,342400
1994-02-18 00:00:00+00:00,26.913301467895508,46.875,47.21875,46.75,47.1875,313300
1994-02-22 00:00:00+00:00,27.182432174682617,47.34375,47.34375,47.0,47.0,154500
1994-02-23 00:00:00+00:00,27.110666275024414,47.21875,47.4375,47.0625,47.40625,391700
1994-02-24 00:00:00+00:00,26.751834869384766,46.59375,47.0625,46.5625,47.0625,770800
1994-02-25 00:00:00+00:00,26.87741470336914,46.8125,46.8125,46.5625,46.65625,531300
1994-02-28 00:00:00+00:00,26.87741470336914,46.8125,47.0625,46.8125,46.9375,333000
1994-03-01 00:00:00+00:00,26.769760131835938,46.625,46.90625,46.375,46.8125,423600
1994-03-02 00:00:00+00:00,26.805660247802734,46.6875,46.6875,45.90625,46.03125,581500
1994-03-03 00:00:00+00:00,26.733890533447266,46.5625,46.625,46.4375,46.625,223200
1994-03-04 00:00:00+00:00,26.805660247802734,46.6875,46.8125,46.40625,46.5625,595800
1994-03-07 00:00:00+00:00,26.949193954467773,46.9375,47.0,46.84375,46.84375,539800
1994-03-08 00:00:00+00:00,26.841527938842773,46.75,46.96875,46.6875,46.96875,880300
1994-03-09 00:00:00+00:00,26.96712875366211,46.96875,47.0,46.59375,46.8125,2500100
1994-03-10 00:00:00+00:00,26.751834869384766,46.59375,46.9375,46.4375,46.9375,207400
1994-03-11 00:00:00+00:00,26.895366668701172,46.84375,46.90625,46.40625,46.65625,576600
1994-03-14 00:00:00+00:00,26.931249618530273,46.90625,47.03125,46.84375,47.03125,345900
1994-03-15 00:00:00+00:00,26.913301467895508,46.875,47.09375,46.84375,47.0,748600
1994-03-16 00:00:00+00:00,27.128610610961914,47.25,47.25,46.78125,46.9375,455500
1994-03-17 00:00:00+00:00,27.128610610961914,47.25,47.3125,47.09375,47.09375,133000
1994-03-18 00:00:00+00:00,27.1226806640625,46.96875,47.03125,46.71875,46.75,365500
1994-03-21 00:00:00+00:00,27.050508499145508,46.84375,46.9375,46.71875,46.8125,324800
1994-03-22 00:00:00+00:00,27.1226806640625,46.96875,47.0625,46.75,46.84375,435700
1994-03-23 00:00:00+00:00,27.104639053344727,46.9375,47.0625,46.90625,46.9375,698500
1994-03-24 00:00:00+00:00,26.779827117919922,46.375,46.84375,46.15625,46.75,1200500
1994-03-25 00:00:00+00:00,26.527196884155273,45.9375,46.53125,45.9375,46.40625,100900
1994-03-28 00:00:00+00:00,26.563274383544922,46.0,46.0625,45.59375,46.0,1117200
1994-03-29 00:00:00+00:00,26.03995132446289,45.09375,46.03125,45.09375,46.0,338400
